event_name,genre,location,review,category,sentiment,year
Nucleya Bass Rani Tour Mumbai,Comedy,Chennai,"Decent experience, but not worth the hype.",Venue & Facilities,Neutral,2020
Nucleya Bass Rani Tour Mumbai,Comedy,Jaipur,Disappointed with the organization.,Venue & Facilities,Negative,2023
Nucleya Bass Rani Tour Mumbai,Theatre,Delhi,The artists were phenomenal!,Staff & Service,Positive,2019
Nucleya Bass Rani Tour Mumbai,Comedy,Bangalore,"The event was alright, but not exceptional.",Staff & Service,Neutral,2022
Nucleya Bass Rani Tour Mumbai,Fashion,Jaipur,Disappointed with the organization.,Staff & Service,Negative,2022
Nucleya Bass Rani Tour Mumbai,Comedy,Bangalore,The event was well-organized and enjoyable.,Value for Money,Positive,2020
Nucleya Bass Rani Tour Mumbai,Comedy,Kolkata,Could have been better organized.,Value for Money,Neutral,2019
Nucleya Bass Rani Tour Mumbai,Sports,Mumbai,Expected better performances.,Value for Money,Negative,2022
Nucleya Bass Rani Tour Delhi,Comedy,Kolkata,Absolutely magical experience!,Content Quality,Positive,2019
Nucleya Bass Rani Tour Delhi,Comedy,Ahmedabad,Okayish experience overall.,Content Quality,Neutral,2023
Nucleya Bass Rani Tour Delhi,Theatre,Pune,Disappointed with the organization.,Content Quality,Negative,2021
Nucleya Bass Rani Tour Delhi,Music,Hyderabad,"Loved the experience, highly recommended!",Venue & Facilities,Positive,2022
Nucleya Bass Rani Tour Delhi,Fashion,Chennai,Okayish experience overall.,Venue & Facilities,Neutral,2019
Nucleya Bass Rani Tour Delhi,Music,Chennai,The venue was too crowded and uncomfortable.,Venue & Facilities,Negative,2021
Nucleya Bass Rani Tour Delhi,Fashion,Mumbai,"Great value for money, would attend again!",Staff & Service,Positive,2021
Nucleya Bass Rani Tour Delhi,Comedy,Hyderabad,"Mixed feelings, some good moments.",Staff & Service,Neutral,2022
Nucleya Bass Rani Tour Delhi,Fashion,Delhi,The performances were underwhelming.,Staff & Service,Negative,2020
Nucleya Bass Rani Tour Delhi,Music,Hyderabad,"Loved the experience, highly recommended!",Value for Money,Positive,2022
Nucleya Bass Rani Tour Delhi,Fashion,Kolkata,"Mixed feelings, some good moments.",Value for Money,Neutral,2021
Nucleya Bass Rani Tour Delhi,Comedy,Pune,Not worth the money spent.,Value for Money,Negative,2021
Nucleya Bass Rani Tour Bangalore,Comedy,Hyderabad,The artists were phenomenal!,Content Quality,Positive,2023
Nucleya Bass Rani Tour Bangalore,Comedy,Jaipur,"Decent experience, but not worth the hype.",Content Quality,Neutral,2023
Nucleya Bass Rani Tour Bangalore,Music,Pune,I would not recommend this event to anyone.,Content Quality,Negative,2020
Nucleya Bass Rani Tour Bangalore,Sports,Goa,The venue was perfect and the staff was very helpful.,Venue & Facilities,Positive,2020
Nucleya Bass Rani Tour Bangalore,Theatre,Hyderabad,"Mixed feelings, some good moments.",Venue & Facilities,Neutral,2022
Nucleya Bass Rani Tour Bangalore,Comedy,Chennai,Disappointed with the organization.,Venue & Facilities,Negative,2022
Nucleya Bass Rani Tour Bangalore,Theatre,Pune,The event was well-organized and enjoyable.,Staff & Service,Positive,2022
Nucleya Bass Rani Tour Bangalore,Fashion,Mumbai,"The performances were good, but the venue was cramped.",Staff & Service,Neutral,2021
Nucleya Bass Rani Tour Bangalore,Fashion,Jaipur,The staff was rude and unhelpful.,Staff & Service,Negative,2019
Nucleya Bass Rani Tour Bangalore,Theatre,Goa,"Stellar show, exceeded expectations!",Value for Money,Positive,2023
Nucleya Bass Rani Tour Bangalore,Theatre,Chennai,"It was okay, but I expected more.",Value for Money,Neutral,2019
Nucleya Bass Rani Tour Bangalore,Comedy,Delhi,The event was a complete letdown.,Value for Money,Negative,2021
Samay Raina Live Mumbai,Fashion,Kolkata,Absolutely magical experience!,Content Quality,Positive,2020
Samay Raina Live Mumbai,Fashion,Ahmedabad,"It was okay, but I expected more.",Content Quality,Neutral,2022
Samay Raina Live Mumbai,Music,Bangalore,The event was a complete letdown.,Content Quality,Negative,2021
Samay Raina Live Mumbai,Sports,Delhi,The event was well-organized and enjoyable.,Venue & Facilities,Positive,2021
Samay Raina Live Mumbai,Theatre,Goa,"The performances were good, but the venue was cramped.",Venue & Facilities,Neutral,2023
Samay Raina Live Mumbai,Fashion,Kolkata,The performances were underwhelming.,Venue & Facilities,Negative,2020
Samay Raina Live Mumbai,Sports,Bangalore,"Stellar show, exceeded expectations!",Staff & Service,Positive,2023
Samay Raina Live Mumbai,Sports,Ahmedabad,"Mixed feelings, some good moments.",Staff & Service,Neutral,2023
Samay Raina Live Mumbai,Music,Hyderabad,Disappointed with the organization.,Staff & Service,Negative,2021
Samay Raina Live Mumbai,Comedy,Bangalore,Amazing performance and great energy!,Value for Money,Positive,2021
Samay Raina Live Mumbai,Theatre,Chennai,Okayish experience overall.,Value for Money,Neutral,2019
Samay Raina Live Mumbai,Comedy,Delhi,The event was a complete letdown.,Value for Money,Negative,2022
Samay Raina Live Delhi,Comedy,Jaipur,The event was well-organized and enjoyable.,Content Quality,Positive,2022
Samay Raina Live Delhi,Comedy,Goa,"Mixed feelings, some good moments.",Content Quality,Neutral,2020
Samay Raina Live Delhi,Music,Goa,The staff was rude and unhelpful.,Content Quality,Negative,2021
Samay Raina Live Delhi,Fashion,Mumbai,"Stellar show, exceeded expectations!",Venue & Facilities,Positive,2021
Samay Raina Live Delhi,Comedy,Delhi,Had fun but a few things could be improved.,Venue & Facilities,Neutral,2021
Samay Raina Live Delhi,Sports,Kolkata,Expected better performances.,Venue & Facilities,Negative,2022
Samay Raina Live Delhi,Fashion,Jaipur,"Great value for money, would attend again!",Staff & Service,Positive,2020
Samay Raina Live Delhi,Theatre,Delhi,Had fun but a few things could be improved.,Staff & Service,Neutral,2022
Samay Raina Live Delhi,Theatre,Bangalore,Not worth the money spent.,Staff & Service,Negative,2020
Samay Raina Live Delhi,Music,Hyderabad,Amazing performance and great energy!,Value for Money,Positive,2021
Samay Raina Live Delhi,Music,Chennai,"The event was alright, but not exceptional.",Value for Money,Neutral,2023
Samay Raina Live Delhi,Comedy,Ahmedabad,The staff was rude and unhelpful.,Value for Money,Negative,2022
Samay Raina Live Bangalore,Fashion,Chennai,"Great value for money, would attend again!",Content Quality,Positive,2019
Samay Raina Live Bangalore,Sports,Ahmedabad,"Mixed feelings, some good moments.",Content Quality,Neutral,2021
Samay Raina Live Bangalore,Fashion,Delhi,Poor sound quality and bad management.,Content Quality,Negative,2021
Samay Raina Live Bangalore,Comedy,Ahmedabad,"Loved the experience, highly recommended!",Venue & Facilities,Positive,2023
Samay Raina Live Bangalore,Theatre,Mumbai,"It was okay, but I expected more.",Venue & Facilities,Neutral,2020
Samay Raina Live Bangalore,Comedy,Chennai,Poor sound quality and bad management.,Venue & Facilities,Negative,2019
Samay Raina Live Bangalore,Fashion,Mumbai,Fantastic vibe and great organization!,Staff & Service,Positive,2019
Samay Raina Live Bangalore,Sports,Delhi,"It was okay, but I expected more.",Staff & Service,Neutral,2021
Samay Raina Live Bangalore,Theatre,Jaipur,Crowd management was terrible.,Staff & Service,Negative,2020
Samay Raina Live Bangalore,Comedy,Jaipur,The event was well-organized and enjoyable.,Value for Money,Positive,2021
Samay Raina Live Bangalore,Music,Bangalore,"Decent experience, but not worth the hype.",Value for Money,Neutral,2021
Samay Raina Live Bangalore,Sports,Delhi,The venue was too crowded and uncomfortable.,Value for Money,Negative,2022
Rohan Joshi Standup Mumbai,Sports,Goa,The artists were phenomenal!,Content Quality,Positive,2020
Rohan Joshi Standup Mumbai,Music,Hyderabad,"Average event, could be better.",Content Quality,Neutral,2021
Rohan Joshi Standup Mumbai,Theatre,Chennai,The venue was too crowded and uncomfortable.,Content Quality,Negative,2021
Rohan Joshi Standup Mumbai,Theatre,Kolkata,The event was well-organized and enjoyable.,Venue & Facilities,Positive,2022
Rohan Joshi Standup Mumbai,Sports,Bangalore,"It was okay, but I expected more.",Venue & Facilities,Neutral,2020
Rohan Joshi Standup Mumbai,Sports,Goa,The venue was too crowded and uncomfortable.,Venue & Facilities,Negative,2023
Rohan Joshi Standup Mumbai,Sports,Jaipur,The venue was perfect and the staff was very helpful.,Staff & Service,Positive,2020
Rohan Joshi Standup Mumbai,Theatre,Delhi,Could have been better organized.,Staff & Service,Neutral,2020
Rohan Joshi Standup Mumbai,Fashion,Jaipur,The event was a complete letdown.,Staff & Service,Negative,2020
Rohan Joshi Standup Mumbai,Fashion,Jaipur,Absolutely magical experience!,Value for Money,Positive,2022
Rohan Joshi Standup Mumbai,Comedy,Kolkata,"The event was alright, but not exceptional.",Value for Money,Neutral,2020
Rohan Joshi Standup Mumbai,Fashion,Bangalore,The performances were underwhelming.,Value for Money,Negative,2022
Rohan Joshi Standup Delhi,Theatre,Chennai,"Stellar show, exceeded expectations!",Content Quality,Positive,2023
Rohan Joshi Standup Delhi,Comedy,Delhi,"The event was alright, but not exceptional.",Content Quality,Neutral,2020
Rohan Joshi Standup Delhi,Fashion,Kolkata,I would not recommend this event to anyone.,Content Quality,Negative,2023
Rohan Joshi Standup Delhi,Fashion,Jaipur,Absolutely magical experience!,Venue & Facilities,Positive,2020
Rohan Joshi Standup Delhi,Comedy,Delhi,Had fun but a few things could be improved.,Venue & Facilities,Neutral,2022
Rohan Joshi Standup Delhi,Theatre,Chennai,Poor sound quality and bad management.,Venue & Facilities,Negative,2023
Rohan Joshi Standup Delhi,Theatre,Bangalore,Absolutely magical experience!,Staff & Service,Positive,2021
Rohan Joshi Standup Delhi,Comedy,Kolkata,Okayish experience overall.,Staff & Service,Neutral,2023
Rohan Joshi Standup Delhi,Music,Ahmedabad,The performances were underwhelming.,Staff & Service,Negative,2023
Rohan Joshi Standup Delhi,Fashion,Ahmedabad,A night to remember!,Value for Money,Positive,2020
Rohan Joshi Standup Delhi,Fashion,Goa,It was decent but nothing extraordinary.,Value for Money,Neutral,2021
Rohan Joshi Standup Delhi,Fashion,Delhi,The staff was rude and unhelpful.,Value for Money,Negative,2021
Rohan Joshi Standup Bangalore,Music,Chennai,Absolutely magical experience!,Content Quality,Positive,2023
Rohan Joshi Standup Bangalore,Comedy,Jaipur,"The event was alright, but not exceptional.",Content Quality,Neutral,2019
Rohan Joshi Standup Bangalore,Comedy,Delhi,Expected better performances.,Content Quality,Negative,2023
Rohan Joshi Standup Bangalore,Comedy,Bangalore,"Great value for money, would attend again!",Venue & Facilities,Positive,2023
Rohan Joshi Standup Bangalore,Comedy,Jaipur,"Decent experience, but not worth the hype.",Venue & Facilities,Neutral,2021
Rohan Joshi Standup Bangalore,Music,Kolkata,The performances were underwhelming.,Venue & Facilities,Negative,2021
Rohan Joshi Standup Bangalore,Theatre,Hyderabad,"Stellar show, exceeded expectations!",Staff & Service,Positive,2020
Rohan Joshi Standup Bangalore,Sports,Pune,Could have been better organized.,Staff & Service,Neutral,2023
Rohan Joshi Standup Bangalore,Theatre,Ahmedabad,Expected better performances.,Staff & Service,Negative,2022
Rohan Joshi Standup Bangalore,Theatre,Delhi,Fantastic vibe and great organization!,Value for Money,Positive,2022
Rohan Joshi Standup Bangalore,Comedy,Bangalore,"The performances were good, but the venue was cramped.",Value for Money,Neutral,2020
Rohan Joshi Standup Bangalore,Comedy,Jaipur,I would not recommend this event to anyone.,Value for Money,Negative,2022
Armaan Malik Live Mumbai,Comedy,Mumbai,Absolutely magical experience!,Content Quality,Positive,2021
Armaan Malik Live Mumbai,Fashion,Bangalore,Had fun but a few things could be improved.,Content Quality,Neutral,2021
Armaan Malik Live Mumbai,Comedy,Jaipur,Expected better performances.,Content Quality,Negative,2019
Armaan Malik Live Mumbai,Music,Ahmedabad,The artists were phenomenal!,Venue & Facilities,Positive,2020
Armaan Malik Live Mumbai,Theatre,Pune,Okayish experience overall.,Venue & Facilities,Neutral,2022
Armaan Malik Live Mumbai,Music,Kolkata,The venue was too crowded and uncomfortable.,Venue & Facilities,Negative,2019
Armaan Malik Live Mumbai,Music,Kolkata,Fantastic vibe and great organization!,Staff & Service,Positive,2019
Armaan Malik Live Mumbai,Comedy,Hyderabad,"Decent experience, but not worth the hype.",Staff & Service,Neutral,2020
Armaan Malik Live Mumbai,Comedy,Pune,The performances were underwhelming.,Staff & Service,Negative,2020
Armaan Malik Live Mumbai,Fashion,Pune,Fantastic vibe and great organization!,Value for Money,Positive,2023
Armaan Malik Live Mumbai,Sports,Delhi,"Decent experience, but not worth the hype.",Value for Money,Neutral,2023
Armaan Malik Live Mumbai,Theatre,Hyderabad,Expected better performances.,Value for Money,Negative,2022
Armaan Malik Live Delhi,Theatre,Mumbai,The event was well-organized and enjoyable.,Content Quality,Positive,2023
Armaan Malik Live Delhi,Comedy,Jaipur,Could have been better organized.,Content Quality,Neutral,2022
Armaan Malik Live Delhi,Music,Goa,Not worth the money spent.,Content Quality,Negative,2023
Armaan Malik Live Delhi,Music,Ahmedabad,Amazing performance and great energy!,Venue & Facilities,Positive,2019
Armaan Malik Live Delhi,Comedy,Goa,"The performances were good, but the venue was cramped.",Venue & Facilities,Neutral,2021
Armaan Malik Live Delhi,Music,Chennai,The performances were underwhelming.,Venue & Facilities,Negative,2021
Armaan Malik Live Delhi,Comedy,Pune,Absolutely magical experience!,Staff & Service,Positive,2020
Armaan Malik Live Delhi,Theatre,Pune,Had fun but a few things could be improved.,Staff & Service,Neutral,2021
Armaan Malik Live Delhi,Comedy,Hyderabad,I would not recommend this event to anyone.,Staff & Service,Negative,2021
Armaan Malik Live Delhi,Comedy,Delhi,The artists were phenomenal!,Value for Money,Positive,2021
Armaan Malik Live Delhi,Comedy,Bangalore,"Average event, could be better.",Value for Money,Neutral,2020
Armaan Malik Live Delhi,Fashion,Hyderabad,The staff was rude and unhelpful.,Value for Money,Negative,2020
Armaan Malik Live Kolkata,Theatre,Jaipur,Fantastic vibe and great organization!,Content Quality,Positive,2020
Armaan Malik Live Kolkata,Comedy,Ahmedabad,Had fun but a few things could be improved.,Content Quality,Neutral,2023
Armaan Malik Live Kolkata,Sports,Chennai,The venue was too crowded and uncomfortable.,Content Quality,Negative,2020
Armaan Malik Live Kolkata,Sports,Delhi,Fantastic vibe and great organization!,Venue & Facilities,Positive,2019
Armaan Malik Live Kolkata,Fashion,Ahmedabad,Could have been better organized.,Venue & Facilities,Neutral,2021
Armaan Malik Live Kolkata,Comedy,Mumbai,Crowd management was terrible.,Venue & Facilities,Negative,2020
Armaan Malik Live Kolkata,Comedy,Mumbai,"Stellar show, exceeded expectations!",Staff & Service,Positive,2023
Armaan Malik Live Kolkata,Music,Mumbai,"Average event, could be better.",Staff & Service,Neutral,2023
Armaan Malik Live Kolkata,Fashion,Mumbai,Poor sound quality and bad management.,Staff & Service,Negative,2021
Armaan Malik Live Kolkata,Sports,Bangalore,The venue was perfect and the staff was very helpful.,Value for Money,Positive,2020
Armaan Malik Live Kolkata,Comedy,Mumbai,Had fun but a few things could be improved.,Value for Money,Neutral,2019
Armaan Malik Live Kolkata,Sports,Kolkata,Crowd management was terrible.,Value for Money,Negative,2023
Sonu Nigam Live Mumbai,Comedy,Jaipur,Fantastic vibe and great organization!,Content Quality,Positive,2019
Sonu Nigam Live Mumbai,Fashion,Bangalore,"It was okay, but I expected more.",Content Quality,Neutral,2020
Sonu Nigam Live Mumbai,Comedy,Chennai,The event was a complete letdown.,Content Quality,Negative,2021
Sonu Nigam Live Mumbai,Theatre,Jaipur,Absolutely magical experience!,Venue & Facilities,Positive,2022
Sonu Nigam Live Mumbai,Sports,Mumbai,"Average event, could be better.",Venue & Facilities,Neutral,2020
Sonu Nigam Live Mumbai,Theatre,Goa,The performances were underwhelming.,Venue & Facilities,Negative,2023
Sonu Nigam Live Mumbai,Theatre,Pune,"Loved the experience, highly recommended!",Staff & Service,Positive,2022
Sonu Nigam Live Mumbai,Fashion,Bangalore,"Mixed feelings, some good moments.",Staff & Service,Neutral,2020
Sonu Nigam Live Mumbai,Comedy,Pune,Crowd management was terrible.,Staff & Service,Negative,2021
Sonu Nigam Live Mumbai,Theatre,Mumbai,"Loved the experience, highly recommended!",Value for Money,Positive,2023
Sonu Nigam Live Mumbai,Sports,Ahmedabad,"Decent experience, but not worth the hype.",Value for Money,Neutral,2022
Sonu Nigam Live Mumbai,Theatre,Goa,I would not recommend this event to anyone.,Value for Money,Negative,2019
Sonu Nigam Live Delhi,Theatre,Ahmedabad,Absolutely magical experience!,Content Quality,Positive,2023
Sonu Nigam Live Delhi,Theatre,Hyderabad,"Mixed feelings, some good moments.",Content Quality,Neutral,2022
Sonu Nigam Live Delhi,Music,Ahmedabad,The staff was rude and unhelpful.,Content Quality,Negative,2021
Sonu Nigam Live Delhi,Sports,Bangalore,Amazing performance and great energy!,Venue & Facilities,Positive,2020
Sonu Nigam Live Delhi,Comedy,Pune,"Decent experience, but not worth the hype.",Venue & Facilities,Neutral,2023
Sonu Nigam Live Delhi,Sports,Chennai,The performances were underwhelming.,Venue & Facilities,Negative,2021
Sonu Nigam Live Delhi,Sports,Kolkata,The artists were phenomenal!,Staff & Service,Positive,2021
Sonu Nigam Live Delhi,Sports,Hyderabad,"It was okay, but I expected more.",Staff & Service,Neutral,2022
Sonu Nigam Live Delhi,Theatre,Chennai,I would not recommend this event to anyone.,Staff & Service,Negative,2020
Sonu Nigam Live Delhi,Sports,Mumbai,Absolutely magical experience!,Value for Money,Positive,2020
Sonu Nigam Live Delhi,Comedy,Hyderabad,Okayish experience overall.,Value for Money,Neutral,2021
Sonu Nigam Live Delhi,Theatre,Bangalore,Disappointed with the organization.,Value for Money,Negative,2020
Sonu Nigam Live Bangalore,Comedy,Bangalore,Absolutely magical experience!,Content Quality,Positive,2020
Sonu Nigam Live Bangalore,Comedy,Goa,"Mixed feelings, some good moments.",Content Quality,Neutral,2020
Sonu Nigam Live Bangalore,Sports,Ahmedabad,Expected better performances.,Content Quality,Negative,2022
Sonu Nigam Live Bangalore,Comedy,Hyderabad,The venue was perfect and the staff was very helpful.,Venue & Facilities,Positive,2022
Sonu Nigam Live Bangalore,Sports,Chennai,"It was okay, but I expected more.",Venue & Facilities,Neutral,2020
Sonu Nigam Live Bangalore,Theatre,Jaipur,Crowd management was terrible.,Venue & Facilities,Negative,2021
Sonu Nigam Live Bangalore,Sports,Mumbai,"Loved the experience, highly recommended!",Staff & Service,Positive,2019
Sonu Nigam Live Bangalore,Music,Kolkata,It was decent but nothing extraordinary.,Staff & Service,Neutral,2021
Sonu Nigam Live Bangalore,Theatre,Ahmedabad,The performances were underwhelming.,Staff & Service,Negative,2019
Sonu Nigam Live Bangalore,Sports,Delhi,A night to remember!,Value for Money,Positive,2020
Sonu Nigam Live Bangalore,Music,Chennai,It was decent but nothing extraordinary.,Value for Money,Neutral,2022
Sonu Nigam Live Bangalore,Comedy,Kolkata,The venue was too crowded and uncomfortable.,Value for Money,Negative,2023
Divine x Ritviz Fusion Concert Mumbai,Music,Pune,"Stellar show, exceeded expectations!",Content Quality,Positive,2022
Divine x Ritviz Fusion Concert Mumbai,Comedy,Goa,"The event was alright, but not exceptional.",Content Quality,Neutral,2021
Divine x Ritviz Fusion Concert Mumbai,Comedy,Chennai,Expected better performances.,Content Quality,Negative,2023
Divine x Ritviz Fusion Concert Mumbai,Theatre,Jaipur,"Loved the experience, highly recommended!",Venue & Facilities,Positive,2022
Divine x Ritviz Fusion Concert Mumbai,Music,Goa,"Average event, could be better.",Venue & Facilities,Neutral,2019
Divine x Ritviz Fusion Concert Mumbai,Comedy,Goa,Not worth the money spent.,Venue & Facilities,Negative,2020
Divine x Ritviz Fusion Concert Mumbai,Sports,Bangalore,The venue was perfect and the staff was very helpful.,Staff & Service,Positive,2020
Divine x Ritviz Fusion Concert Mumbai,Comedy,Hyderabad,"The performances were good, but the venue was cramped.",Staff & Service,Neutral,2022
Divine x Ritviz Fusion Concert Mumbai,Comedy,Jaipur,The staff was rude and unhelpful.,Staff & Service,Negative,2022
Divine x Ritviz Fusion Concert Mumbai,Comedy,Kolkata,The artists were phenomenal!,Value for Money,Positive,2022
Divine x Ritviz Fusion Concert Mumbai,Theatre,Bangalore,"Average event, could be better.",Value for Money,Neutral,2022
Divine x Ritviz Fusion Concert Mumbai,Comedy,Delhi,Disappointed with the organization.,Value for Money,Negative,2019
Divine x Ritviz Fusion Concert Delhi,Fashion,Jaipur,The event was well-organized and enjoyable.,Content Quality,Positive,2021
Divine x Ritviz Fusion Concert Delhi,Theatre,Delhi,"It was okay, but I expected more.",Content Quality,Neutral,2022
Divine x Ritviz Fusion Concert Delhi,Fashion,Kolkata,Crowd management was terrible.,Content Quality,Negative,2020
Divine x Ritviz Fusion Concert Delhi,Sports,Kolkata,Fantastic vibe and great organization!,Venue & Facilities,Positive,2020
Divine x Ritviz Fusion Concert Delhi,Music,Goa,"The event was alright, but not exceptional.",Venue & Facilities,Neutral,2021
Divine x Ritviz Fusion Concert Delhi,Music,Delhi,The staff was rude and unhelpful.,Venue & Facilities,Negative,2023
Divine x Ritviz Fusion Concert Delhi,Comedy,Chennai,The event was well-organized and enjoyable.,Staff & Service,Positive,2019
Divine x Ritviz Fusion Concert Delhi,Fashion,Chennai,"Mixed feelings, some good moments.",Staff & Service,Neutral,2022
Divine x Ritviz Fusion Concert Delhi,Comedy,Ahmedabad,Not worth the money spent.,Staff & Service,Negative,2020
Divine x Ritviz Fusion Concert Delhi,Sports,Hyderabad,The artists were phenomenal!,Value for Money,Positive,2022
Divine x Ritviz Fusion Concert Delhi,Comedy,Kolkata,Had fun but a few things could be improved.,Value for Money,Neutral,2019
Divine x Ritviz Fusion Concert Delhi,Theatre,Ahmedabad,Expected better performances.,Value for Money,Negative,2022
Divine x Ritviz Fusion Concert Bangalore,Theatre,Mumbai,The artists were phenomenal!,Content Quality,Positive,2019
Divine x Ritviz Fusion Concert Bangalore,Sports,Delhi,"It was okay, but I expected more.",Content Quality,Neutral,2020
Divine x Ritviz Fusion Concert Bangalore,Theatre,Delhi,Disappointed with the organization.,Content Quality,Negative,2020
Divine x Ritviz Fusion Concert Bangalore,Sports,Ahmedabad,"Great value for money, would attend again!",Venue & Facilities,Positive,2021
Divine x Ritviz Fusion Concert Bangalore,Sports,Pune,Okayish experience overall.,Venue & Facilities,Neutral,2021
Divine x Ritviz Fusion Concert Bangalore,Fashion,Chennai,I would not recommend this event to anyone.,Venue & Facilities,Negative,2020
Divine x Ritviz Fusion Concert Bangalore,Comedy,Hyderabad,Absolutely magical experience!,Staff & Service,Positive,2023
Divine x Ritviz Fusion Concert Bangalore,Music,Kolkata,"Decent experience, but not worth the hype.",Staff & Service,Neutral,2019
Divine x Ritviz Fusion Concert Bangalore,Theatre,Delhi,The venue was too crowded and uncomfortable.,Staff & Service,Negative,2019
Divine x Ritviz Fusion Concert Bangalore,Sports,Bangalore,The event was well-organized and enjoyable.,Value for Money,Positive,2019
Divine x Ritviz Fusion Concert Bangalore,Music,Bangalore,Could have been better organized.,Value for Money,Neutral,2022
Divine x Ritviz Fusion Concert Bangalore,Sports,Mumbai,The venue was too crowded and uncomfortable.,Value for Money,Negative,2022
FIFA U17 Finals Kolkata,Comedy,Delhi,The event was well-organized and enjoyable.,Content Quality,Positive,2022
FIFA U17 Finals Kolkata,Theatre,Mumbai,"The performances were good, but the venue was cramped.",Content Quality,Neutral,2023
FIFA U17 Finals Kolkata,Fashion,Kolkata,The performances were underwhelming.,Content Quality,Negative,2019
FIFA U17 Finals Kolkata,Fashion,Bangalore,The artists were phenomenal!,Venue & Facilities,Positive,2021
FIFA U17 Finals Kolkata,Comedy,Goa,"Average event, could be better.",Venue & Facilities,Neutral,2020
FIFA U17 Finals Kolkata,Fashion,Goa,Disappointed with the organization.,Venue & Facilities,Negative,2020
FIFA U17 Finals Kolkata,Theatre,Hyderabad,The venue was perfect and the staff was very helpful.,Staff & Service,Positive,2023
FIFA U17 Finals Kolkata,Comedy,Mumbai,Had fun but a few things could be improved.,Staff & Service,Neutral,2019
FIFA U17 Finals Kolkata,Fashion,Mumbai,Not worth the money spent.,Staff & Service,Negative,2021
FIFA U17 Finals Kolkata,Theatre,Mumbai,The artists were phenomenal!,Value for Money,Positive,2023
FIFA U17 Finals Kolkata,Fashion,Ahmedabad,Could have been better organized.,Value for Money,Neutral,2021
FIFA U17 Finals Kolkata,Theatre,Jaipur,Not worth the money spent.,Value for Money,Negative,2020
FIFA U17 Finals Delhi,Comedy,Kolkata,The artists were phenomenal!,Content Quality,Positive,2019
FIFA U17 Finals Delhi,Theatre,Pune,Had fun but a few things could be improved.,Content Quality,Neutral,2023
FIFA U17 Finals Delhi,Theatre,Delhi,Not worth the money spent.,Content Quality,Negative,2021
FIFA U17 Finals Delhi,Fashion,Pune,"Stellar show, exceeded expectations!",Venue & Facilities,Positive,2019
FIFA U17 Finals Delhi,Sports,Kolkata,"The performances were good, but the venue was cramped.",Venue & Facilities,Neutral,2023
FIFA U17 Finals Delhi,Sports,Kolkata,Disappointed with the organization.,Venue & Facilities,Negative,2019
FIFA U17 Finals Delhi,Music,Hyderabad,"Stellar show, exceeded expectations!",Staff & Service,Positive,2019
FIFA U17 Finals Delhi,Music,Hyderabad,"Average event, could be better.",Staff & Service,Neutral,2020
FIFA U17 Finals Delhi,Theatre,Ahmedabad,The venue was too crowded and uncomfortable.,Staff & Service,Negative,2022
FIFA U17 Finals Delhi,Music,Ahmedabad,Amazing performance and great energy!,Value for Money,Positive,2022
FIFA U17 Finals Delhi,Music,Kolkata,"Mixed feelings, some good moments.",Value for Money,Neutral,2020
FIFA U17 Finals Delhi,Comedy,Bangalore,The staff was rude and unhelpful.,Value for Money,Negative,2021
FIFA U17 Finals Mumbai,Theatre,Kolkata,Absolutely magical experience!,Content Quality,Positive,2023
FIFA U17 Finals Mumbai,Comedy,Bangalore,Okayish experience overall.,Content Quality,Neutral,2020
FIFA U17 Finals Mumbai,Comedy,Chennai,Not worth the money spent.,Content Quality,Negative,2021
FIFA U17 Finals Mumbai,Theatre,Goa,The artists were phenomenal!,Venue & Facilities,Positive,2021
FIFA U17 Finals Mumbai,Fashion,Ahmedabad,Could have been better organized.,Venue & Facilities,Neutral,2019
FIFA U17 Finals Mumbai,Fashion,Goa,The staff was rude and unhelpful.,Venue & Facilities,Negative,2021
FIFA U17 Finals Mumbai,Sports,Goa,Fantastic vibe and great organization!,Staff & Service,Positive,2022
FIFA U17 Finals Mumbai,Sports,Kolkata,"It was okay, but I expected more.",Staff & Service,Neutral,2023
FIFA U17 Finals Mumbai,Music,Kolkata,Disappointed with the organization.,Staff & Service,Negative,2020
FIFA U17 Finals Mumbai,Comedy,Jaipur,A night to remember!,Value for Money,Positive,2019
FIFA U17 Finals Mumbai,Music,Jaipur,"The performances were good, but the venue was cramped.",Value for Money,Neutral,2021
FIFA U17 Finals Mumbai,Sports,Hyderabad,Crowd management was terrible.,Value for Money,Negative,2020
India Design Week Mumbai,Music,Goa,"Stellar show, exceeded expectations!",Content Quality,Positive,2023
India Design Week Mumbai,Theatre,Delhi,"It was okay, but I expected more.",Content Quality,Neutral,2020
India Design Week Mumbai,Comedy,Ahmedabad,Not worth the money spent.,Content Quality,Negative,2019
India Design Week Mumbai,Music,Mumbai,A night to remember!,Venue & Facilities,Positive,2023
India Design Week Mumbai,Theatre,Delhi,"It was okay, but I expected more.",Venue & Facilities,Neutral,2019
India Design Week Mumbai,Theatre,Jaipur,The event was a complete letdown.,Venue & Facilities,Negative,2023
India Design Week Mumbai,Comedy,Chennai,The event was well-organized and enjoyable.,Staff & Service,Positive,2022
India Design Week Mumbai,Music,Ahmedabad,It was decent but nothing extraordinary.,Staff & Service,Neutral,2019
India Design Week Mumbai,Fashion,Ahmedabad,The event was a complete letdown.,Staff & Service,Negative,2021
India Design Week Mumbai,Fashion,Delhi,"Stellar show, exceeded expectations!",Value for Money,Positive,2021
